path,art_movement,author_name,painting_name,x,y
Artists2/Hieronymus Bosch/Temptation Of St Anthony.jpg,Northern Renaissance,Hieronymus Bosch,Temptation Of St Anthony,0.0012742449775884539,-0.0033109477946321373
Artists2/Hieronymus Bosch/The Adoration Of The Magi 1510 1.jpg,Northern Renaissance,Hieronymus Bosch,The Adoration Of The Magi 1510 1,0.0023765705807161433,-0.023309075924874325
Artists2/Hieronymus Bosch/The Adoration Of The Magi 1510.jpg,Northern Renaissance,Hieronymus Bosch,The Adoration Of The Magi 1510,0.001826932308836303,-0.017652833393370607
Artists2/Hieronymus Bosch/The Adoration Of The Magi Detail.jpg,Northern Renaissance,Hieronymus Bosch,The Adoration Of The Magi Detail,0.002146343289682689,-0.02098051299422117
Artists2/Hieronymus Bosch/The Ascent Into The Empyrean Or Highest Heaven.jpg,Northern Renaissance,Hieronymus Bosch,The Ascent Into The Empyrean Or Highest Heaven,0.0015484577358458,-0.014046667978796981
Artists2/Hieronymus Bosch/The Carrying Of The Cross 1480.jpg,Northern Renaissance,Hieronymus Bosch,The Carrying Of The Cross 1480,0.0012327468352063675,-0.011972580138486366
Artists2/Hieronymus Bosch/The Carrying Of The Cross Christ And St Veronica.jpg,Northern Renaissance,Hieronymus Bosch,The Carrying Of The Cross Christ And St Veronica,0.0022224948415073102,-0.021432477498852704
Artists2/Hieronymus Bosch/The Concert In The Egg 1480.jpg,Northern Renaissance,Hieronymus Bosch,The Concert In The Egg 1480,0.0019285432289670266,-0.018573882076671575
Artists2/Hieronymus Bosch/The Conjuror.jpg,Northern Renaissance,Hieronymus Bosch,The Conjuror,0.001531192203729884,-0.014173137731042187
Artists2/Hieronymus Bosch/The Entombment 1507.jpg,Northern Renaissance,Hieronymus Bosch,The Entombment 1507,0.0021293373458682644,-0.019916841374710764
Artists2/Hieronymus Bosch/The Fall Of The Rebel Angels 1504.jpg,Northern Renaissance,Hieronymus Bosch,The Fall Of The Rebel Angels 1504,0.002299059345215953,-0.02245717126314221
Artists2/Hieronymus Bosch/The Garden Of Earthly Delights 1.jpg,Northern Renaissance,Hieronymus Bosch,The Garden Of Earthly Delights 1,0.001981582962193913,-0.019370483318508984
Artists2/Hieronymus Bosch/The Garden Of Earthly Delights 1515 1.jpg,Northern Renaissance,Hieronymus Bosch,The Garden Of Earthly Delights 1515 1,0.0018586347134918178,-0.01811017983663097
Artists2/Hieronymus Bosch/The Garden Of Earthly Delights 1515 10.jpg,Northern Renaissance,Hieronymus Bosch,The Garden Of Earthly Delights 1515 10,0.0014989993751800186,-0.015022360082520425
Artists2/Hieronymus Bosch/The Garden Of Earthly Delights 1515 11.jpg,Northern Renaissance,Hieronymus Bosch,The Garden Of Earthly Delights 1515 11,0.001649804129577745,-0.01604173019178635
Artists2/Hieronymus Bosch/The Garden Of Earthly Delights 1515 2.jpg,Northern Renaissance,Hieronymus Bosch,The Garden Of Earthly Delights 1515 2,0.001653602856363289,-0.01573931512058475
Artists2/Hieronymus Bosch/The Garden Of Earthly Delights 1515 3.jpg,Northern Renaissance,Hieronymus Bosch,The Garden Of Earthly Delights 1515 3,0.0018292692421462168,-0.017818650723132577
Artists2/Hieronymus Bosch/The Garden Of Earthly Delights 1515 4.jpg,Northern Renaissance,Hieronymus Bosch,The Garden Of Earthly Delights 1515 4,0.0017601062307695016,-0.017334961121462544
Artists2/Hieronymus Bosch/The Garden Of Earthly Delights 1515 5.jpg,Northern Renaissance,Hieronymus Bosch,The Garden Of Earthly Delights 1515 5,0.0019258687111246035,-0.01903714038526618
Artists2/Hieronymus Bosch/The Garden Of Earthly Delights 1515 6.jpg,Northern Renaissance,Hieronymus Bosch,The Garden Of Earthly Delights 1515 6,0.0023812278439877483,-0.022642509181749294
Artists2/Hieronymus Bosch/The Garden Of Earthly Delights 1515 7.jpg,Northern Renaissance,Hieronymus Bosch,The Garden Of Earthly Delights 1515 7,0.0017640864494941108,-0.017262895654119027
Artists2/Hieronymus Bosch/The Garden Of Earthly Delights 1515 8.jpg,Northern Renaissance,Hieronymus Bosch,The Garden Of Earthly Delights 1515 8,0.0018395344829665297,-0.017963096197760268
Artists2/Hieronymus Bosch/The Garden Of Earthly Delights 1515 9.jpg,Northern Renaissance,Hieronymus Bosch,The Garden Of Earthly Delights 1515 9,0.0018084462929083378,-0.017660919723195206
Artists2/Hieronymus Bosch/The Garden Of Earthly Delights 1515.jpg,Northern Renaissance,Hieronymus Bosch,The Garden Of Earthly Delights 1515,0.0018282692960369525,-0.017817172014862707
Artists2/Hieronymus Bosch/The Garden Of Earthly Delights 1516 1.jpg,Northern Renaissance,Hieronymus Bosch,The Garden Of Earthly Delights 1516 1,0.0013711364629327082,-0.013084325555322497
Artists2/Hieronymus Bosch/The Garden Of Earthly Delights 1516 10.jpg,Northern Renaissance,Hieronymus Bosch,The Garden Of Earthly Delights 1516 10,0.001486729632436947,-0.014088788574846306
Artists2/Hieronymus Bosch/The Garden Of Earthly Delights 1516 11.jpg,Northern Renaissance,Hieronymus Bosch,The Garden Of Earthly Delights 1516 11,0.0018095041829730206,-0.017459410409674695
Artists2/Hieronymus Bosch/The Garden Of Earthly Delights 1516 12.jpg,Northern Renaissance,Hieronymus Bosch,The Garden Of Earthly Delights 1516 12,0.0023877432411974053,-0.02249819133425984
Artists2/Hieronymus Bosch/The Garden Of Earthly Delights 1516 13.jpg,Northern Renaissance,Hieronymus Bosch,The Garden Of Earthly Delights 1516 13,0.002738207526997847,-0.02632901449971039
Artists2/Hieronymus Bosch/The Garden Of Earthly Delights 1516 14.jpg,Northern Renaissance,Hieronymus Bosch,The Garden Of Earthly Delights 1516 14,0.002482561814403215,-0.023483480615831227
Artists2/Hieronymus Bosch/The Garden Of Earthly Delights 1516 15.jpg,Northern Renaissance,Hieronymus Bosch,The Garden Of Earthly Delights 1516 15,0.0021558250562451046,-0.020880102698089927
Artists2/Hieronymus Bosch/The Garden Of Earthly Delights 1516 16.jpg,Northern Renaissance,Hieronymus Bosch,The Garden Of Earthly Delights 1516 16,0.0025408136529434856,-0.02461484012430341
Artists2/Hieronymus Bosch/The Garden Of Earthly Delights 1516 17.jpg,Northern Renaissance,Hieronymus Bosch,The Garden Of Earthly Delights 1516 17,0.0024604101952913323,-0.02344120107675584
Artists2/Hieronymus Bosch/The Garden Of Earthly Delights 1516 18.jpg,Northern Renaissance,Hieronymus Bosch,The Garden Of Earthly Delights 1516 18,0.002007985495884526,-0.019388413804520516
Artists2/Hieronymus Bosch/The Garden Of Earthly Delights 1516 2.jpg,Northern Renaissance,Hieronymus Bosch,The Garden Of Earthly Delights 1516 2,0.0011544744448166225,-0.013827714295457965
Artists2/Hieronymus Bosch/The Garden Of Earthly Delights 1516 3.jpg,Northern Renaissance,Hieronymus Bosch,The Garden Of Earthly Delights 1516 3,0.0015883344790244176,-0.015374470694418326
Artists2/Hieronymus Bosch/The Garden Of Earthly Delights 1516 4.jpg,Northern Renaissance,Hieronymus Bosch,The Garden Of Earthly Delights 1516 4,0.001597471250528553,-0.01544971275114172
Artists2/Hieronymus Bosch/The Garden Of Earthly Delights 1516 5.jpg,Northern Renaissance,Hieronymus Bosch,The Garden Of Earthly Delights 1516 5,0.001632672667803358,-0.0157095374972322
Artists2/Hieronymus Bosch/The Garden Of Earthly Delights 1516 6.jpg,Northern Renaissance,Hieronymus Bosch,The Garden Of Earthly Delights 1516 6,0.0013948934804113222,-0.013556205635182601
Artists2/Hieronymus Bosch/The Garden Of Earthly Delights 1516 7.jpg,Northern Renaissance,Hieronymus Bosch,The Garden Of Earthly Delights 1516 7,0.0016800718277382438,-0.016194530355997574
Artists2/Hieronymus Bosch/The Garden Of Earthly Delights 1516 8.jpg,Northern Renaissance,Hieronymus Bosch,The Garden Of Earthly Delights 1516 8,0.0018805362749685977,-0.018176163667710493
Artists2/Hieronymus Bosch/The Garden Of Earthly Delights 1516 9.jpg,Northern Renaissance,Hieronymus Bosch,The Garden Of Earthly Delights 1516 9,0.0021102438190978836,-0.020303045548393902
Artists2/Hieronymus Bosch/The Garden Of Earthly Delights 1516.jpg,Northern Renaissance,Hieronymus Bosch,The Garden Of Earthly Delights 1516,0.0011984535205638934,-0.011529754740269073
Artists2/Hieronymus Bosch/The Garden Of Earthly Delights 2.jpg,Northern Renaissance,Hieronymus Bosch,The Garden Of Earthly Delights 2,0.0021136647517106476,-0.020656419276699377
Artists2/Hieronymus Bosch/The Garden Of Earthly Delights 3.jpg,Northern Renaissance,Hieronymus Bosch,The Garden Of Earthly Delights 3,0.0023231956720244852,-0.02259482819131854
Artists2/Hieronymus Bosch/The Garden Of Earthly Delights 4.jpg,Northern Renaissance,Hieronymus Bosch,The Garden Of Earthly Delights 4,0.0016153049925910572,-0.015000758056726985
Artists2/Hieronymus Bosch/The Garden Of Earthly Delights 5.jpg,Northern Renaissance,Hieronymus Bosch,The Garden Of Earthly Delights 5,0.0018688595538706517,-0.018378797685845053
Artists2/Hieronymus Bosch/The Garden Of Earthly Delights.jpg,Northern Renaissance,Hieronymus Bosch,The Garden Of Earthly Delights,0.00161490221210208,-0.01592484686498945
Artists2/Hieronymus Bosch/The Hearing Forest And The Seeing Field.jpg,Northern Renaissance,Hieronymus Bosch,The Hearing Forest And The Seeing Field,0.0021912234453922504,-0.020541013077211002
Artists2/Hieronymus Bosch/The House Of Ill Fame.jpg,Northern Renaissance,Hieronymus Bosch,The House Of Ill Fame,0.001963116400035912,-0.019436849384840953
Artists2/Hieronymus Bosch/The Last Judgement 1.jpg,Northern Renaissance,Hieronymus Bosch,The Last Judgement 1,0.0015331594670712255,-0.015149369603998502
Artists2/Hieronymus Bosch/The Last Judgement 1482.jpg,Northern Renaissance,Hieronymus Bosch,The Last Judgement 1482,0.0018369562657284141,-0.017816509563747692
Artists2/Hieronymus Bosch/The Last Judgement 2.jpg,Northern Renaissance,Hieronymus Bosch,The Last Judgement 2,0.0020294754488512684,-0.01988621763308253
Artists2/Hieronymus Bosch/The Last Judgement Detail Of The Cask.jpg,Northern Renaissance,Hieronymus Bosch,The Last Judgement Detail Of The Cask,0.0018261654309548187,-0.017938583981856947
Artists2/Hieronymus Bosch/The Last Judgement Detail Of The Dagger 1500.jpg,Northern Renaissance,Hieronymus Bosch,The Last Judgement Detail Of The Dagger 1500,0.0016744248035018773,-0.0164702378531931
Artists2/Hieronymus Bosch/The Last Judgement.jpg,Northern Renaissance,Hieronymus Bosch,The Last Judgement,0.0015073264494097841,-0.014870928709058715
Artists2/Hieronymus Bosch/The Last Judgment 1516.jpg,Northern Renaissance,Hieronymus Bosch,The Last Judgment 1516,0.0022099207984022174,-0.021521684026755722
Artists2/Hieronymus Bosch/The Legend Of The Mass Of St Gregory.jpg,Northern Renaissance,Hieronymus Bosch,The Legend Of The Mass Of St Gregory,0.0013554300554664445,-0.014432213198249687
Artists2/Hieronymus Bosch/The Marriage Feast At Cana.jpg,Northern Renaissance,Hieronymus Bosch,The Marriage Feast At Cana,0.0017998800941586223,-0.017988584829731803
Artists2/Hieronymus Bosch/The Seven Deadly Sins And The Four Last Things 1485.jpg,Northern Renaissance,Hieronymus Bosch,The Seven Deadly Sins And The Four Last Things 1485,0.0012098376899954443,-0.01181021851999457
Artists2/Hieronymus Bosch/The Ship Of Fools 1500.jpg,Northern Renaissance,Hieronymus Bosch,The Ship Of Fools 1500,0.0019240483037527786,-0.01893122922288042
Artists2/Hieronymus Bosch/The Ship Of Fools In Flames.jpg,Northern Renaissance,Hieronymus Bosch,The Ship Of Fools In Flames,0.0020806336728669793,-0.019474806127622993
Artists2/Hieronymus Bosch/The Ship Of Fools.jpg,Northern Renaissance,Hieronymus Bosch,The Ship Of Fools,0.0017451517989036398,-0.01679755013325449
Artists2/Hieronymus Bosch/The Stone Operation The Extraction Of The Stone Madness The Cure Of Folly 1.jpg,Northern Renaissance,Hieronymus Bosch,The Stone Operation The Extraction Of The Stone Madness The Cure Of Folly 1,0.001800587785506511,-0.017732265745446157
Artists2/Hieronymus Bosch/The Temptation Of Eve By The Serpent 1490.jpg,Northern Renaissance,Hieronymus Bosch,The Temptation Of Eve By The Serpent 1490,0.001967207019731238,-0.005252179252496205
Artists2/Hieronymus Bosch/The Temptation Of St Anthony 1516 1.jpg,Northern Renaissance,Hieronymus Bosch,The Temptation Of St Anthony 1516 1,0.0012283968373243204,-0.01227731795346664
Artists2/Hieronymus Bosch/The Temptation Of St Anthony 1516 2.jpg,Northern Renaissance,Hieronymus Bosch,The Temptation Of St Anthony 1516 2,0.0012279200881325292,-0.012272557970723151
Artists2/Hieronymus Bosch/The Temptation Of St Anthony 1516 3.jpg,Northern Renaissance,Hieronymus Bosch,The Temptation Of St Anthony 1516 3,0.0018003505539378759,-0.017986677201316803
Artists2/Hieronymus Bosch/The Temptation Of St Anthony 1516 4.jpg,Northern Renaissance,Hieronymus Bosch,The Temptation Of St Anthony 1516 4,0.0016821865986180497,-0.016898566148195838
Artists2/Hieronymus Bosch/The Temptation Of St Anthony 1516 5.jpg,Northern Renaissance,Hieronymus Bosch,The Temptation Of St Anthony 1516 5,0.0017223818160176415,-0.01718331643585012
Artists2/Hieronymus Bosch/The Temptation Of St Anthony 1516 6.jpg,Northern Renaissance,Hieronymus Bosch,The Temptation Of St Anthony 1516 6,0.0018337461188866015,-0.018312292474056593
Artists2/Hieronymus Bosch/The Temptation Of St Anthony 1516.jpg,Northern Renaissance,Hieronymus Bosch,The Temptation Of St Anthony 1516,0.0017833343462674623,-0.017816764726395373
Artists2/Hieronymus Bosch/The Temptation Of St Anthony.jpg,Northern Renaissance,Hieronymus Bosch,The Temptation Of St Anthony,0.0014709156173065673,-0.015105396323792077
Artists2/Hieronymus Bosch/The Vagabond The Prodigal Son 1516.jpg,Northern Renaissance,Hieronymus Bosch,The Vagabond The Prodigal Son 1516,0.0016795007393210872,-0.016206060398649667
Artists2/Hieronymus Bosch/The Wayfarer.jpg,Northern Renaissance,Hieronymus Bosch,The Wayfarer,0.002112035446727617,-0.020748809197067206
Artists2/Hieronymus Bosch/This Is A Human Ecce Homo.jpg,Northern Renaissance,Hieronymus Bosch,This Is A Human Ecce Homo,0.0019361025990519165,-0.020080721050337536
Artists2/Hieronymus Bosch/Tiptych Of Temptation Of St Anthony 1506.jpg,Northern Renaissance,Hieronymus Bosch,Tiptych Of Temptation Of St Anthony 1506,0.0015356796860528878,-0.015344722975875276
Artists2/Hieronymus Bosch/Tree Man.jpg,Northern Renaissance,Hieronymus Bosch,Tree Man,0.001282655347751605,-0.008742332433827786
Artists2/Hieronymus Bosch/Triptych Of Last Judgement 1.jpg,Northern Renaissance,Hieronymus Bosch,Triptych Of Last Judgement 1,0.002243980540535001,-0.021812227454694674
Artists2/Hieronymus Bosch/Triptych Of Last Judgement.jpg,Northern Renaissance,Hieronymus Bosch,Triptych Of Last Judgement,0.001894298944277942,-0.018508154239732642
Artists2/Hieronymus Bosch/Triptych Of Temptation Of St Anthony 1506 1.jpg,Northern Renaissance,Hieronymus Bosch,Triptych Of Temptation Of St Anthony 1506 1,0.0014482376646848744,-0.014143349751336949
Artists2/Hieronymus Bosch/Triptych Of Temptation Of St Anthony 1506 2.jpg,Northern Renaissance,Hieronymus Bosch,Triptych Of Temptation Of St Anthony 1506 2,0.0017193712951998656,-0.017068151418927122
Artists2/Hieronymus Bosch/Triptych Of Temptation Of St Anthony 1506.jpg,Northern Renaissance,Hieronymus Bosch,Triptych Of Temptation Of St Anthony 1506,0.0014550199545286888,-0.014356717610863497
Artists2/Hieronymus Bosch/Triptych The Temptation Of St Anthony 1516.jpg,Northern Renaissance,Hieronymus Bosch,Triptych The Temptation Of St Anthony 1516,0.0014523167581160317,-0.014453753475641993
Artists2/Hieronymus Bosch/Turtle And A Winged Demon.jpg,Northern Renaissance,Hieronymus Bosch,Turtle And A Winged Demon,0.0019239718621313357,-0.0010988157960963056
Artists2/Hieronymus Bosch/Two Caricatured Heads.jpg,Northern Renaissance,Hieronymus Bosch,Two Caricatured Heads,0.0022857648278199597,-0.0060310156714107
Artists2/Hieronymus Bosch/Two Male Heads.jpg,Northern Renaissance,Hieronymus Bosch,Two Male Heads,0.0013180596639035353,0.0018971241587706477
Artists2/Hieronymus Bosch/Two Monsters.jpg,Northern Renaissance,Hieronymus Bosch,Two Monsters,0.002217425596761239,-0.00575707751186369
Artists2/Hieronymus Bosch/Two Witches.jpg,Northern Renaissance,Hieronymus Bosch,Two Witches,0.0018414286749847204,-0.0010037070743977845
Artists2/Hieronymus Bosch/Various Sketches And A Beggar 1516.jpg,Northern Renaissance,Hieronymus Bosch,Various Sketches And A Beggar 1516,0.0018017594009582796,-0.0010276473055618363
Artists2/Hieronymus Bosch/Witches.jpg,Northern Renaissance,Hieronymus Bosch,Witches,0.001870191782268001,-0.004824868468522168
Artists2/Hugo Van Der Goes/Benedictine Monk.jpg,Northern Renaissance,Hugo Van Der Goes,Benedictine Monk,0.0011601286322500467,-0.0006563385307566518
Artists2/Hugo Van Der Goes/Calvary Triptych 1468.jpg,Northern Renaissance,Hugo Van Der Goes,Calvary Triptych 1468,0.0016191323958328794,-0.017123277550581878
Artists2/Hugo Van Der Goes/Calvary Triptych Central Panel 1468.jpg,Northern Renaissance,Hugo Van Der Goes,Calvary Triptych Central Panel 1468,0.002082579662792569,-0.021925488933681903
Artists2/Hugo Van Der Goes/Calvary Triptych Left Wing 1468.jpg,Northern Renaissance,Hugo Van Der Goes,Calvary Triptych Left Wing 1468,0.0014602178816563365,-0.015323730943302603
Artists2/Hugo Van Der Goes/Calvary Triptych Right Panel 1468.jpg,Northern Renaissance,Hugo Van Der Goes,Calvary Triptych Right Panel 1468,0.0017536649786119467,-0.01844848001810777
Artists2/Hugo Van Der Goes/Christ On The Cross.jpg,Northern Renaissance,Hugo Van Der Goes,Christ On The Cross,0.0012293966101538827,-0.01425906317067775
Artists2/Hugo Van Der Goes/Death Of The Virgin.jpg,Northern Renaissance,Hugo Van Der Goes,Death Of The Virgin,0.0018318941855777488,-0.019153331003914958
Artists2/Hugo Van Der Goes/Deposition Diptych Small Deposition Left Wing.jpg,Northern Renaissance,Hugo Van Der Goes,Deposition Diptych Small Deposition Left Wing,0.0020625948101880434,-0.0217222216456596
Artists2/Hugo Van Der Goes/Deposition Diptych Small Deposition Right Wing.jpg,Northern Renaissance,Hugo Van Der Goes,Deposition Diptych Small Deposition Right Wing,0.0013977156756351272,-0.014510709376994611
